cation,cat_count,anion,an_count,gamma_cation,gamma_anion,activity_coefficient,osmotic_coeff,water_activity
Cu[+2],1,F[-1],2,0.3479984857603962,0.768058568541778,0.5899139647104451,1.0,0.9978247340074399
Cu[+2],2,Fe(CN)6[-4],1,0.3547152526757196,0.015831404801859305,0.12582291048079958,1.0,0.9993484235380633
Cu[+2],1,H2SNO3[-1],2,0.4503949172287807,0.8192158949998924,0.6711146826204749,1.0,0.9993419466086354
Cu[+2],1,HCO2[-1],2,0.4134378811549111,0.8018674166422987,0.6429913538725938,1.0,0.998917301143061
Cu[+2],1,HCO3[-1],2,0.43050047330948604,0.8100156472428978,0.6561253487783306,1.0,0.9991267578768726
Cu[+2],1,HF2[-1],2,0.40428655325405993,0.7973928262080051,0.6358353192879899,1.0,0.9987942041679343
Cu[+2],1,HO2[-1],2,0.3927282641369799,0.7916314498819006,0.6266803524421202,1.0,0.9986267727077108
Cu[+2],1,HOsO5[-1],2,0.47645426622090353,0.8308168672548819,0.690256666915216,1.0,0.999583830895293
Cu[+2],1,HSO3[-1],2,0.4436862307750968,0.8161481260633372,0.6660977636766969,1.0,0.999272594666144
Cu[+2],1,HSO4[-1],2,0.45077129428981055,0.8193869879023442,0.6713950359436764,1.0,0.9993457457436787
Cu[+2],1,HS[-1],2,0.3928726539614925,0.7917042023297765,0.6267955439866277,1.0,0.998628951726245
Cu[+2],1,HSeO3[-1],2,0.459923398571592,0.8235147385682408,0.6781765246391179,1.0,0.9994352524471263
Cu[+2],1,IO3[-1],2,0.4680972521047094,0.8271495216399201,0.6841763311491487,1.0,0.9995107325716356
Cu[+2],1,IO4[-1],2,0.4700284306972268,0.8280013254479655,0.6855861949435875,1.0,0.9995279810206696
Cu[+2],1,I[-1],2,0.4596755572857578,0.8234037732370234,0.6779937737809676,1.0,0.9994328995828626
Cu[+2],1,IrO4[-1],2,0.4755427099583692,0.8304192003996343,0.6895960483923681,1.0,0.9995760498788653
Cu[+2],1,KSO4[-1],2,0.4615099980122344,0.8242240421000105,0.67934527157568,1.0,0.9994502236609162
Cu[+2],1,MnO4[-1],2,0.4576888484516114,0.8225126438618429,0.6765270493125988,1.0,0.9994138986301888
Cu[+2],1,MoO4[-2],1,0.4431087582850705,0.4431087582850705,0.4431087582850705,1.0,0.9996040139970336
Cu[+2],1,NO2[-1],2,0.41476132774871355,0.8025083576517819,0.6440196641009602,1.0,0.9989344537568127
Cu[+2],1,NO3[-1],2,0.6859565292419245,0.6859565292419245,0.6859565292419245,0.8934118943901427,0.9992278702761197
Cu[+2],1,NaCO3[-1],2,0.4446642594746328,0.8165975187079115,0.6668315075599179,1.0,0.9992829010667605
Cu[+2],1,NaSO4[-1],2,0.457719667466888,0.8225264897255543,0.6765498263002423,1.0,0.9994141952997844
Cu[+2],1,OH[-1],2,0.3379812678038113,0.762470696976776,0.5813615637482507,1.0,0.9976037242968816
Cu[+2],1,H2PO4[-1],2,0.4507397170325862,0.8193726376798856,0.671371519378493,1.0,0.9993454273716326
Cu[+2],1,H2PO4[-1],2,0.4507397170325862,0.8193726376798856,0.671371519378493,1.0,0.9993454273716326
Cu[+2],1,P(OH)2[-1],2,0.4336491569425676,0.8114927172583766,0.6585204301633835,1.0,0.9991627831875048
Cu[+2],2,P2O7[-4],1,0.3454755066497999,0.01424521635444146,0.11935332569493597,1.0,0.9993298762722775
Cu[+2],5,P3O10[-5],2,0.2625515674463863,0.00023447219344214498,0.035321288538571964,1.0,0.9984424659664173
Cu[+2],1,PF6[-1],2,0.46344070474787963,0.8250847192855675,0.6807647939985437,1.0,0.9994682314690383
Cu[+2],1,HPO4[-2],1,0.4172883852901322,0.4172883852901322,0.4172883852901322,1.0,0.999529018851655
Cu[+2],1,PO3F[-2],1,0.41849492022251794,0.41849492022251794,0.41849492022251794,1.0,0.9995328299154471
Cu[+2],1,PO3[-1],2,0.3135901688219115,0.07358943822380391,0.11930660054814772,1.0,0.9992607984180604
Cu[+2],3,PO4[-3],2,0.28778868834697746,0.06066188055540691,0.1543869472111505,1.0,0.9987716242495923
Cu[+2],1,ReO4[-1],2,0.4751489976214092,0.830247266400057,0.6893105233647672,1.0,0.9995726748574129
Cu[+2],1,ReO4[-1],2,0.4751489976214092,0.830247266400057,0.6893105233647672,1.0,0.9995726748574129
Cu[+2],1,Re[-1],2,0.4694936736676559,0.827765718123931,0.6851960841012271,1.0,0.9995232266362948
Cu[+2],1,S2O3[-2],1,0.4260663957455836,0.4260663957455836,0.4260663957455836,1.0,0.9995560269508278
Cu[+2],1,SO2[-1],2,0.3324259370849689,0.3324259370849689,0.3324259370849689,1.0,0.9991547946949769
Cu[+2],1,S2O6[-2],1,0.44315705119431165,0.44315705119431165,0.44315705119431165,1.0,0.9996041422081651
Cu[+2],1,SO3[-2],1,0.4059984216523148,0.4059984216523148,0.4059984216523148,1.0,0.9994917417776226
Cu[+2],1,S2O8[-2],1,0.45038597639915684,0.45038597639915684,0.45038597639915684,1.0,0.9996228704012744
Cu[+2],1,SO4[-2],1,0.3563339727382483,0.3563339727382483,0.3563339727382483,0.7068188072181324,0.9996671204359282
Cu[+2],1,S[-2],1,0.3325221409296141,0.3325221409296141,0.3325221409296141,1.0,0.9991553742849605
Cu[+2],1,Sb(HO2)2[-1],2,0.4696748542392549,0.8278455665732461,0.6853282820949789,1.0,0.9995248393307402
Cu[+2],1,Sb(OH)6[-1],2,0.47318426103118866,0.8293876661955705,0.6878839008373351,1.0,0.9995557024942502
Cu[+2],1,SeO3[-1],2,0.45968818998624555,0.823409430328143,0.6780030899533169,1.0,0.9994330196039375
Cu[+2],1,SeO4[-1],2,0.4630651415067121,0.8249175103522346,0.6804888988857292,1.0,0.9994647465212949
Cu[+2],1,SeO4[-1],2,0.4630651415067121,0.8249175103522346,0.6804888988857292,1.0,0.9994647465212949
Cu[+2],1,SeO4[-2],1,0.43815829429316966,0.43815829429316966,0.43815829429316966,1.0,0.9995906458549187
Cu[+2],1,SeO4[-2],1,0.43815829429316966,0.43815829429316966,0.43815829429316966,1.0,0.9995906458549187
Cu[+2],1,SiF6[-2],1,0.4378740207000837,0.4378740207000837,0.4378740207000837,1.0,0.9995898644633803
Cu[+2],1,TcO4[-1],2,0.4662841067522888,0.8263473776016527,0.6828499884691284,1.0,0.9994943382233497
Cu[+2],1,WO4[-2],1,0.4589581077980361,0.4589581077980361,0.4589581077980361,1.0,0.9996439335296725
Cu[+3],1,Ag(CN)2[-1],3,0.09715681436426801,0.7717862368704901,0.4597175556041671,1.0,0.9993788911680278
Cu[+3],1,AsO4[-3],1,0.09531282846433385,0.09531282846433385,0.09531282846433385,1.0,0.9995869854965782
Cu[+3],1,Au(CN)2[-1],3,0.10098142782045576,0.7751043379227466,0.4656724042065698,1.0,0.9994996966152226
Cu[+3],1,B(OH)4[-1],3,0.08748959500035294,0.7628507906380873,0.44393440276263163,1.0,0.9990319248296312
Cu[+3],1,BF4[-1],3,0.08910899934483325,0.7644069350662749,0.44665670272509156,1.0,0.9990947020276845
Cu[+3],1,BO2[-1],3,0.09351013619049363,0.7685125526041274,0.4538923849004197,1.0,0.9984564186840259
Cu[+3],1,BrO3[-1],3,0.09463387029423588,0.7695332688770218,0.455703328455531,1.0,0.9992944387433728
Cu[+3],1,Br[-1],3,0.08772128573067443,0.7630749922535642,0.4443259343691828,1.0,0.9990410323993757
Cu[+3],1,C2N3[-1],3,0.08423578568087446,0.7596450929210714,0.4383613041555278,1.0,0.998899347542387
Cu[+3],1,CH3COO[-1],3,0.08199336974474937,0.7573711335006362,0.43443643890304917,1.0,0.9988025838401944
Cu[+3],1,CH3COO[-1],3,0.08199336974474937,0.7573711335006362,0.43443643890304917,1.0,0.9988025838401944
Cu[+3],1,CNO[-1],3,0.09307160534643714,0.7681112639849711,0.45318173903016185,1.0,0.998432665754468
Cu[+3],1,CNO[-1],3,0.09307160534643714,0.7681112639849711,0.45318173903016185,1.0,0.998432665754468
Cu[+3],1,CN[-1],3,0.08078443125681552,0.7561221551698626,0.4322906980761469,1.0,0.9976447608431068
Cu[+3],2,CO3[-2],3,0.051253049356247624,0.2670189556803984,0.1379790465335956,1.0,0.9985345171180189
Cu[+3],1,SCN[-1],3,0.08165252614639014,0.7570206671035137,0.43383362375902346,1.0,0.998787465711877
Cu[+3],1,CSeN[-1],3,0.09201165095552408,0.7671343415362125,0.45145479947405426,1.0,0.9992023002947908
Cu[+3],1,ClO2[-1],3,0.08464271077147471,0.7600519627233236,0.4390660471633996,1.0,0.9989164207132429
Cu[+3],1,ClO3[-1],3,0.08845846531659862,0.7637848584199597,0.445567118238214,1.0,0.9990697287034987
Cu[+3],1,ClO4[-1],3,0.09122484472812524,0.7664026800367137,0.4501642934716462,1.0,0.9991737357547645
Cu[+3],1,Cl[-1],3,0.08893362055751794,0.7642396266456448,0.4463634829661984,1.0,0.9981953230106789
Cu[+3],1,Co(CN)6[-3],1,0.08578487464677122,0.08578487464677122,0.08578487464677122,1.0,0.9996328540543793
Cu[+3],1,Co(H3N)6[-3],1,0.07998395725801853,0.07998395725801853,0.07998395725801853,1.0,0.9996048374069108
Cu[+3],2,CrO4[-2],3,0.05972448987141396,0.285803639622271,0.15279235777455014,1.0,0.998968124879556
Cu[+3],1,F[-1],3,0.07199324262339686,0.746504474136499,0.41600374947194696,1.0,0.9968814950807694
Cu[+3],1,Fe(CN)6[-3],1,0.08551690607377463,0.08551690607377463,0.08551690607377463,1.0,0.9996316342795735
Cu[+3],1,H2SNO3[-1],3,0.09070811690384938,0.7659191103376023,0.4493127235513512,1.0,0.9991547367285679
Cu[+3],1,H5C6O7[-3],1,0.08331983265129073,0.08331983265129073,0.08331983265129073,1.0,0.9996213712870755
Cu[+3],1,HCO2[-1],3,0.09467194182630763,0.769567661159801,0.4557644306021027,1.0,0.9985181423348304
Cu[+3],1,HCO3[-1],3,0.08266631924647702,0.7580592961027539,0.43562172821360384,1.0,0.9988321092717815
Cu[+3],1,HF2[-1],3,0.0912929118691676,0.7664661977573557,0.45027622854339044,1.0,0.9983336557617021
Cu[+3],1,HO2[-1],3,0.08711442376780665,0.7624866246609445,0.4432989365170625,1.0,0.9980827611282141
Cu[+3],1,HOsO5[-1],3,0.10156696324427947,0.7756024335685121,0.46657072900832713,1.0,0.9995174711065371
Cu[+3],1,HSO3[-1],3,0.08796973319501601,0.7633148248690798,0.44474501774236985,1.0,0.9990507513930739
Cu[+3],1,HSO4[-1],3,0.0908625029459277,0.7660638454773699,0.44956749051823025,1.0,0.9991604333070431
Cu[+3],1,HS[-1],3,0.08716598434979876,0.7625367553007549,0.4433863780000913,1.0,0.9980860260994173
Cu[+3],1,HSeO3[-1],3,0.0946400230483835,0.7695388278594529,0.45571320430573387,1.0,0.9992946495813548
Cu[+3],1,IO3[-1],3,0.0980495181569691,0.7725709695114805,0.46112126929645014,1.0,0.9994078421867094
Cu[+3],1,IO4[-1],3,0.09885963164956117,0.773277623531841,0.4623877600919903,1.0,0.9994337097569579
Cu[+3],1,I[-1],3,0.09453715270265504,0.7694458427752486,0.45554802975258923,1.0,0.9992911212820602
Cu[+3],1,IrO4[-1],3,0.10118184323035875,0.7752751129997866,0.4659802702299662,1.0,0.9995058011769404
Cu[+3],1,KSO4[-1],3,0.09529929423800623,0.7701326228025737,0.4567689368114164,1.0,0.9993171002520099
Cu[+3],1,MnO4[-1],3,0.09371366559051493,0.768698229203693,0.4542214526212647,1.0,0.999262628209566
Cu[+3],2,MoO4[-2],3,0.0630936551319294,0.2928601669431033,0.15848583722307077,1.0,0.9990958965870168
Cu[+3],1,NO2[-1],3,0.09516556288054787,0.7700124689791853,0.4565551789324271,1.0,0.9985438509179121
Cu[+3],1,NO3[-1],3,0.08299071995782162,0.7583892533120561,0.43619080943119604,1.0,0.9988461911627848
Cu[+3],1,NaCO3[-1],3,0.0883673335745273,0.76369738869853,0.445414054840311,1.0,0.9990662042101869
Cu[+3],1,NaSO4[-1],3,0.09372642459039641,0.7687098570906513,0.4542420655824973,1.0,0.9992630730793245
Cu[+3],1,OH[-1],3,0.06885809107026634,0.7428205099964602,0.4098752169742633,1.0,0.9965506426162386
Cu[+3],1,H2PO4[-1],3,0.09084954726258758,0.7660517080789343,0.4495461222210487,1.0,0.9991599559261441
Cu[+3],1,H2PO4[-1],3,0.09084954726258758,0.7660517080789343,0.4495461222210487,1.0,0.9991599559261441
Cu[+3],1,P(OH)2[-1],3,0.08392280303384139,0.7593309624112884,0.4378177119205645,1.0,0.9988861163429742
Cu[+3],4,P2O7[-4],3,0.03808721798572959,0.0029987543545453355,0.012814618123785874,1.0,0.9985573717801299
Cu[+3],5,P3O10[-5],3,1.0,1.0,1.0,1.0,0.9983714622402117
Cu[+3],1,PF6[-1],3,0.09610322687589322,0.7708517906545637,0.4580497566695942,1.0,0.9993441050121188
Cu[+3],2,HPO4[-2],3,0.057476967453014206,0.2809725750199735,0.1489347008674639,1.0,0.9988711735152762
Cu[+3],2,PO3F[-2],3,0.057729274687391925,0.28152008064795786,0.14937023606701166,1.0,0.9988825917489598
Cu[+3],1,PO3[-1],3,0.05123262563861466,0.05123262563861466,0.05123262563861466,1.0,0.9990330649808689
Cu[+3],1,PO4[-3],1,0.08603282755455499,0.08603282755455499,0.08603282755455499,1.0,0.9995270286577438
Cu[+3],1,ReO4[-1],3,0.10101561132102127,0.7751334871707287,0.465724943626903,1.0,0.9995007393648548
Cu[+3],1,ReO4[-1],3,0.10101561132102127,0.7751334871707287,0.465724943626903,1.0,0.9995007393648548
Cu[+3],1,Re[-1],3,0.09863513714277314,0.773082316271694,0.46203749179255604,1.0,0.9994265795425256
Cu[+3],2,S2O3[-2],3,0.059335858462199624,0.28497558759009595,0.152128816519267,1.0,0.998952095563591
Cu[+3],1,SO2[-1],3,0.06716214374599641,0.30110781137969017,0.2069296170901802,1.0,0.998874140287108
Cu[+3],2,S2O6[-2],3,0.06310457222484675,0.2928826874537629,0.1585041185617681,1.0,0.9990962808295765
Cu[+3],2,SO3[-2],3,0.0551667416030303,0.27589604919994953,0.14491662871326874,1.0,0.9987594977709529
Cu[+3],2,S2O8[-2],3,0.06475521956654544,0.29626318000982,0.16125623666584554,1.0,0.9991524104344934
Cu[+3],2,SO4[-2],3,0.057487668116606515,0.2809958224966354,0.14895318538111915,1.0,0.9988716606892656
Cu[+3],2,S[-2],3,0.04262907634422924,0.2460256625956044,0.12203112504171822,1.0,0.9977525503297794
Cu[+3],1,Sb(HO2)2[-1],3,0.09871118358944705,0.7731485198912101,0.4621562029823695,1.0,0.9994289981183571
Cu[+3],1,Sb(OH)6[-1],3,0.10018703871906388,0.7744244571753806,0.464448088737428,1.0,0.9994752847003494
Cu[+3],1,SeO3[-1],3,0.09454239535084998,0.7694505838089436,0.45555645054745103,1.0,0.9992913012626088
Cu[+3],1,SeO4[-1],3,0.09594670252414755,0.7707121901776952,0.45780094469660154,1.0,0.999338878897944
Cu[+3],1,SeO4[-1],3,0.09594670252414755,0.7707121901776952,0.45780094469660154,1.0,0.999338878897944
Cu[+3],2,SeO4[-2],3,0.06198245860947759,0.2905564879139106,0.15661951185457923,1.0,0.9990558339927016
Cu[+3],2,SeO4[-2],3,0.06198245860947759,0.2905564879139106,0.15661951185457923,1.0,0.9990558339927016
Cu[+3],2,SiF6[-2],3,0.061919129008397376,0.2904245075505466,0.15651281133279984,1.0,0.9990534923294846
Cu[+3],1,TcO4[-1],3,0.097290469880261,0.7719041338715712,0.459928265247831,1.0,0.9993832559285336
Cu[+3],2,WO4[-2],3,0.06675387683994045,0.30029293043325134,0.1645574928999848,1.0,0.9992155430137656
Dy[+2],1,Ag(CN)2[-1],2,0.5695102442565672,0.8687111287192917,0.7546590251607458,1.0,0.9996639185086198
Dy[+2],3,AsO4[-3],2,0.35352312508777073,0.09636961239939175,0.2101971104252707,1.0,0.9994083933787139
Dy[+2],1,Au(CN)2[-1],2,0.5874752326121621,0.875482340887085,0.7664693292051301,1.0,0.9997444981739888
Dy[+2],1,Au(CN)4[-1],2,0.5934759014266208,0.8777094457730965,0.7703738711993163,1.0,0.9997694977932132
Dy[+2],1,B(OH)4[-1],2,0.5268020916527867,0.8519456164410174,0.7258113333730651,1.0,0.9994324488836521
Dy[+2],1,BF4[-1],2,0.5337384991770466,0.8547362685451757,0.7305740887665307,1.0,0.9994743330366688
Dy[+2],1,BO2[-1],2,0.474325648241384,0.8298873644410578,0.6887130376589251,1.0,0.999048396734642
Dy[+2],1,BrO3[-1],2,0.5580321602847479,0.8643005854665229,0.7470155020377742,1.0,0.9996075831866912
Dy[+2],1,Br[-1],2,0.5277899904552008,0.8523447439558806,0.7264915625492155,1.0,0.9994385254477879
Dy[+2],1,C2N3[-1],2,0.5130732784761115,0.8463399649740851,0.7162913363123357,1.0,0.9993439892322558
Dy[+2],1,CH3COO[-1],2,0.5037527872519012,0.8424698462624174,0.7097554418614211,1.0,0.999279420571494
Dy[+2],1,CH3COO[-1],2,0.5037527872519012,0.8424698462624174,0.7097554418614211,1.0,0.999279420571494
Dy[+2],1,CNO[-1],2,0.4724974752079326,0.8290865562321756,0.6873845177249286,1.0,0.9990325425398626
Dy[+2],1,CNO[-1],2,0.4724974752079326,0.8290865562321756,0.6873845177249286,1.0,0.9990325425398626
Dy[+2],1,CN[-1],2,0.421806361103652,0.8058946658477888,0.6494662124419192,1.0,0.9985065030186018
Dy[+2],1,CO3[-2],1,0.4375935006604742,0.4375935006604742,0.4375935006604742,1.0,0.9995890919041132
Dy[+2],1,SCN[-1],2,0.5023450050558217,0.8418806391062656,0.7087630105019743,1.0,0.9992693321427716
Dy[+2],1,CSeN[-1],2,0.5463705652762343,0.8597492855947649,0.7391688340807087,1.0,0.9995461171629747
Dy[+2],1,ClO2[-1],2,0.5147762670560999,0.8470413836750874,0.7174791056582066,1.0,0.9993553814166455
Dy[+2],1,ClO3[-1],2,0.5309431111318216,0.8536149204510213,0.7286584324166033,1.0,0.9994576713604366
Dy[+2],1,ClO4[-1],2,0.5429194598752728,0.8583884237510931,0.7368306860298862,1.0,0.9995270608474893
Dy[+2],1,Cl[-1],2,0.4553414685017795,0.8214559902903433,0.6747899439838886,1.0,0.9988741113149221
Dy[+2],3,Co(H3N)6[-3],2,0.33412023430395726,0.08487528564460181,0.19313196799332663,1.0,0.999444085079608
Dy[+2],1,CrO4[-2],1,0.5022181224719338,0.5022181224719338,0.5022181224719338,1.0,0.999733891384372
Dy[+2],1,F[-1],2,0.3853777401714028,0.787901008615758,0.6207879993777287,1.0,0.9979966499431947
Dy[+2],2,Fe(CN)6[-4],1,0.3913310637353957,0.023451860042352966,0.1531400014442764,1.0,0.9996933658934016
Dy[+2],1,H2SNO3[-1],2,0.5406642144049635,0.8574956120030424,0.7352987246044722,1.0,0.9995143857903152
Dy[+2],3,H5C6O7[-3],2,0.34731015973481744,0.09260071658165935,0.20468038802872293,1.0,0.9994771427517629
Dy[+2],1,HCO2[-1],2,0.47918048816953,0.8320027876465678,0.6922286386516597,1.0,0.9990895937957746
Dy[+2],1,HCO3[-1],2,0.5065389409945481,0.8436323201536383,0.711715491607811,1.0,0.9992991227973369
Dy[+2],1,HF2[-1],2,0.46510391715016614,0.825823998406513,0.6819852763441203,1.0,0.9989664543562193
Dy[+2],1,HO2[-1],2,0.4478396407614088,0.8180514771621027,0.6692082192870982,1.0,0.9987989651460226
Dy[+2],1,HOsO5[-1],2,0.5902934396035168,0.8765304124527274,0.7683055639545485,1.0,0.9997563535698689
Dy[+2],1,HSO3[-1],2,0.5288509734983414,0.8527727751902573,0.7272214061056931,1.0,0.9994450099128556
Dy[+2],1,HSO4[-1],2,0.5413371141785586,0.8577622930054004,0.7357561513018824,1.0,0.9995181862365764
Dy[+2],1,HS[-1],2,0.4480520252568923,0.8181484485691992,0.6693668838961876,1.0,0.9988011449160753
Dy[+2],1,HSeO3[-1],2,0.55805983020266,0.8643112993121044,0.747034022118578,1.0,0.9996077238334423
Dy[+2],1,IO3[-1],2,0.573638876890027,0.8702812847822551,0.7573895146422527,1.0,0.9996832300122193
Dy[+2],1,IO4[-1],2,0.5774183043851123,0.8717112216836055,0.759880454009124,1.0,0.999700484415358
Dy[+2],1,I[-1],2,0.5575974033118123,0.8641321943931155,0.7467244493866612,1.0,0.9996053701570475
Dy[+2],1,IrO4[-1],2,0.5884376657670982,0.8758406862418887,0.7670969076766626,1.0,0.9997485698672984
Dy[+2],1,KSO4[-1],2,0.5610335025984453,0.8654603959826677,0.749021697014476,1.0,0.9996227002148469
Dy[+2],1,MnO4[-1],2,0.5539105314269815,0.8627002136698041,0.7442516586659257,1.0,0.9995863626459408
Dy[+2],1,MoO4[-2],1,0.527849521813186,0.527849521813186,0.527849521813186,1.0,0.9997765436392659
Dy[+2],1,NO2[-1],2,0.4812485611357589,0.8328990390278083,0.6937208092134465,1.0,0.9991067523270323
Dy[+2],1,NO3[-1],2,0.5078852885360304,0.844192342225608,0.712660710672358,1.0,0.999308519461438
Dy[+2],1,NaCO3[-1],2,0.5305524873653181,0.8534578724064498,0.7283903399725439,1.0,0.9994553198703455
Dy[+2],1,NaSO4[-1],2,0.5539674564923669,0.8627223776163259,0.7442899008399664,1.0,0.9995866594179348
Dy[+2],1,OH[-1],2,0.37215833019704836,0.781055574055611,0.61004780976334,1.0,0.9977755640786712
Dy[+2],1,H2PO4[-1],2,0.541280616400508,0.8577399115913183,0.7357177559366825,1.0,0.9995178677546485
Dy[+2],1,H2PO4[-1],2,0.541280616400508,0.8577399115913183,0.7357177559366825,1.0,0.9995178677546485
Dy[+2],1,P(OH)2[-1],2,0.5117659670341734,0.8458003302206689,0.7153781986013926,1.0,0.9993351605391195
Dy[+2],2,P2O7[-4],1,0.3731800838524731,0.019394287611972864,0.13926337498413885,1.0,0.9996748058217073
Dy[+2],5,P3O10[-5],2,0.30360339120270924,0.0005813214713204596,0.050788635559445974,1.0,0.9993037042621825
Dy[+2],1,PF6[-1],2,0.5646839568630312,0.8668647880402391,0.7514545607440487,1.0,0.9996407142388277
Dy[+2],1,HPO4[-2],1,0.48522131945906216,0.48522131945906216,0.48522131945906216,1.0,0.9997015226046022
Dy[+2],1,PO3F[-2],1,0.4871293748076081,0.4871293748076081,0.4871293748076081,1.0,0.9997053349839755
Dy[+2],1,PO3[-1],2,0.32876087013198707,0.08184276113147951,0.13010087643938656,1.0,0.9994332095937777
Dy[+2],3,PO4[-3],2,0.3241637319255499,0.0792902802575419,0.18456384756976205,1.0,0.9992885297332355
Dy[+2],1,ReO4[-1],2,0.5876392297897706,0.8755434335073905,0.7665763039579103,1.0,0.9997451936807363
Dy[+2],1,ReO4[-1],2,0.5876392297897706,0.8755434335073905,0.7665763039579103,1.0,0.9997451936807363
Dy[+2],1,Re[-1],2,0.57636776462771,0.8713144587352939,0.7591888860011782,1.0,0.9996957283897758
Dy[+2],1,S2O3[-2],1,0.4992773434079214,0.4992773434079214,0.4992773434079214,1.0,0.999728540027093
Dy[+2],1,SO2[-1],2,0.36492843971035266,0.36492843971035266,0.36492843971035266,1.0,0.9993271692899867
Dy[+2],1,S2O6[-2],1,0.5279331809189989,0.5279331809189989,0.5279331809189989,1.0,0.9997766718946591
Dy[+2],1,SO3[-2],1,0.4677083761525722,0.4677083761525722,0.4677083761525722,1.0,0.999664232662769
Dy[+2],1,S2O8[-2],1,0.5406482432272811,0.5406482432272811,0.5406482432272811,1.0,0.9997954065532848
Dy[+2],1,SO4[-2],1,0.4853022512665704,0.4853022512665704,0.4853022512665704,1.0,0.9997016852659791
Dy[+2],1,S[-2],1,0.36505305307674146,0.36505305307674146,0.36505305307674146,1.0,0.9993277490799698
Dy[+2],1,Sb(HO2)2[-1],2,0.576723351632409,0.871448815852088,0.7594230386500064,1.0,0.9996973416409204
Dy[+2],1,Sb(OH)6[-1],2,0.5836821496171934,0.874065750135294,0.7639909355595742,1.0,0.99972821545851
Dy[+2],1,SeO3[-1],2,0.5576209601307704,0.8641413209972973,0.7467402226549541,1.0,0.9996054902195496
Dy[+2],1,SeO4[-1],2,0.5639710797301433,0.8665910681801483,0.7509800794496104,1.0,0.9996372280881561
Dy[+2],1,SeO4[-1],2,0.5639710797301433,0.8665910681801483,0.7509800794496104,1.0,0.9996372280881561
Dy[+2],1,SeO4[-2],1,0.5193589584430065,0.5193589584430065,0.5193589584430065,1.0,0.9997631708821548
Dy[+2],1,SeO4[-2],1,0.5193589584430065,0.5193589584430065,0.5193589584430065,1.0,0.9997631708821548
Dy[+2],1,SiF6[-2],1,0.5188764014817732,0.5188764014817732,0.5188764014817732,1.0,0.9997623892208636
Dy[+2],1,TcO4[-1],2,0.5701260387833923,0.8689458614532357,0.7550669101367059,1.0,0.9996668300047565
Dy[+2],1,WO4[-2],1,0.5562619088746218,0.5562619088746218,0.5562619088746218,1.0,0.9998164769534313
Dy[+3],1,Ag(CN)2[-1],3,0.18165254602522643,0.8273580537480679,0.5663442511418595,1.0,0.9995513431008125
Dy[+3],1,AsO4[-3],1,0.12496260586120557,0.12496260586120557,0.12496260586120557,1.0,0.9997595092601835
Dy[+3],1,Au(CN)2[-1],3,0.19419839115545115,0.8335202990737168,0.5790933030598417,1.0,0.9996721902462864
Dy[+3],1,B(OH)4[-1],3,0.15296190749327113,0.811704854676308,0.5348037332811931,1.0,0.9992042570284726
Dy[+3],1,BF4[-1],3,0.15749667447927573,0.8143440583708372,0.5400373482161671,1.0,0.9992670558871063
Dy[+3],1,BO2[-1],3,0.12051703605325273,0.7904861613632643,0.49394980019164997,1.0,0.9986285523742615
Dy[+3],1,BrO3[-1],3,0.173771278730782,0.8232905126728935,0.5580322933768804,1.0,0.9994668615288042
Dy[+3],1,Br[-1],3,0.15360453064572477,0.8120830526362496,0.5355516255756545,1.0,0.9992133677405992
Dy[+3],1,C2N3[-1],3,0.1441464527700962,0.8063689068796406,0.524325910690339,1.0,0.9990716340013698
Dy[+3],1,CH3COO[-1],3,0.13828870354513706,0.8026604350138085,0.5171250410515542,1.0,0.9989748369190261
Dy[+3],1,CH3COO[-1],3,0.13828870354513706,0.8026604350138085,0.5171250410515542,1.0,0.9989748369190261
Dy[+3],1,CNO[-1],3,0.11945081747586365,0.7897060377831769,0.49248881931671,1.0,0.9986047912540943
Dy[+3],1,CNO[-1],3,0.11945081747586365,0.7897060377831769,0.49248881931671,1.0,0.9986047912540943
Dy[+3],1,CN[-1],3,0.09177018966897525,0.7669103968941366,0.45105954390872166,1.0,0.9978166147637041
Dy[+3],2,CO3[-2],3,0.0700518406617681,0.3067984307159116,0.1699337732819301,1.0,0.998878897737654
Dy[+3],1,SCN[-1],3,0.13741319057180543,0.802094208228996,0.5160314146837136,1.0,0.9989597135757663
Dy[+3],1,CSeN[-1],3,0.16588606681500537,0.8190533901120949,0.5494607020187773,1.0,0.9993746912829755
Dy[+3],1,ClO2[-1],3,0.14522805166466587,0.8070389606087147,0.5256340658473599,1.0,0.9990887130622185
Dy[+3],1,ClO3[-1],3,0.15566283016941868,0.8132850126824734,0.5379331487917246,1.0,0.9992420739459872
Dy[+3],1,ClO4[-1],3,0.16357782454716127,0.8177791762317095,0.5469002762045684,1.0,0.9993461168858389
Dy[+3],1,Cl[-1],3,0.10967044132783112,0.7822458862296703,0.47866300584625404,1.0,0.9983673666792436
Dy[+3],1,Co(CN)6[-3],1,0.14829534892195181,0.14829534892195181,0.14829534892195181,1.0,0.9998053936530862
Dy[+3],1,Co(H3N)6[-3],1,0.1331819842693293,0.1331819842693293,0.1331819842693293,1.0,0.9997773673334055
Dy[+3],2,CrO4[-2],3,0.09267991103113604,0.3474421409819203,0.2047970699267744,1.0,0.9993128047062824
Dy[+3],1,F[-1],3,0.09298498602852952,0.7680318020958619,0.4530411072484051,1.0,0.9970530861195831
